FB_ID,waspvcontrol,waspvoil
FBgn0267378,0.200226452,0.105460759
FBgn0267384,-0.001250771,-0.02833779
FBgn0267385,-0.394944283,-0.497616063
FBgn0267390,-0.010319362,-0.241772688
FBgn0267398,0.017896912,0.001899375
FBgn0267408,-0.57293963,-0.353534399
FBgn0267430,0.321493847,-0.279872515
FBgn0267431,-0.042535648,0.292757127
FBgn0267487,0.469031237,-0.179839369
FBgn0267488,0.268599973,-0.154754169
FBgn0267698,0.089655866,-0.24470657
FBgn0267727,0.266516195,-0.841383519
FBgn0267790,-0.022293741,-0.149542738
FBgn0267791,1.631749864,0.244157081
FBgn0267795,0.269054947,-0.255543545
FBgn0267821,0.083353526,-0.285552206
FBgn0267823,-0.120291107,-0.112898083
FBgn0267824,-0.139939441,-0.063703165
FBgn0267828,-0.081723969,0.099967269
FBgn0267849,0.045958043,-0.053953064
FBgn0267861,0.145584315,-0.056661891
FBgn0267912,0.089605187,-0.089409632
FBgn0267972,-0.043680493,0.078028065
FBgn0267975,0.069843559,0.006295227
FBgn0267976,-0.178199644,-0.224824266
FBgn0267978,0.526318119,0.078146762
FBgn0268063,0.148853929,0.023686682
FBgn0270924,-0.099647827,-0.183536487
FBgn0270925,0.779979803,-0.130889017
FBgn0270927,-0.142417997,-0.180750408
FBgn0275436,-0.239550936,-0.2315436
FBgn0278608,0.201542327,-0.07894886
FBgn0283427,-0.12030582,-0.467328863
FBgn0283438,0.296071453,0.128587521
FBgn0283442,-0.158373246,-1.21659029
FBgn0283450,-0.160964725,0.036373345
FBgn0283461,1.445856896,3.6238221
FBgn0283468,0.119983873,-0.067186845
FBgn0283469,0.126729287,0.121657844
FBgn0283472,0.046733312,0.098573266
FBgn0283473,0.028555811,0.19175891
FBgn0283477,0.003329965,-0.077735649
FBgn0283478,-0.238733539,0.10649098
FBgn0283499,0.051705639,-0.066795341
FBgn0283500,-0.176893715,0.018331923
FBgn0283503,0.131015807,-0.299266256
FBgn0283509,0.11394776,0.140402785
FBgn0283510,0.223269463,0.284376494
FBgn0283521,0.219151054,-0.029945404
FBgn0283535,-0.155992642,-0.271371435
FBgn0283536,-0.262381827,-0.193628242
FBgn0283649,0.084868862,-0.650969813
FBgn0283657,0.138362861,-0.116701632
FBgn0283658,-0.419697347,-0.560008331
FBgn0283666,0.08195941,-0.228910898
FBgn0283680,-0.614216657,0.1982472
FBgn0283682,-0.064488787,0.093014615
FBgn0283712,0.176136387,-0.418708862
FBgn0283724,0.10429169,-0.901620858
FBgn0283741,-0.276652187,-0.766526456
FBgn0284220,0.022373248,-0.336838953
FBgn0284243,-0.178912438,0.139264728
FBgn0284245,-0.14967423,0.083349019
FBgn0284246,-0.277887852,0.233810886
FBgn0284248,-0.461255159,-0.294590467
FBgn0284249,0.082495911,-0.247038106
FBgn0284251,-0.165343423,0.108636023
FBgn0284252,-0.339569104,-0.484831684
FBgn0284253,-0.098578538,0.207927407
FBgn0284254,-0.103583825,-0.194140239
FBgn0284255,0.197800199,0.261411952
FBgn0284256,-0.399402459,-0.19647713
FBgn0284257,-0.211236012,-0.090623978
FBgn0284408,0.011246815,-0.136495287
FBgn0284421,0.078713992,-0.14277242
FBgn0284436,-0.212427142,0.039084771
FBgn0284442,-0.170487051,0.182767835
FBgn0285892,-0.18576897,-0.744541395
FBgn0285910,-0.237994964,-0.213920831
FBgn0285911,0.024725648,-0.321089742
FBgn0285913,-0.106609397,-0.203863368
FBgn0285917,-0.006330284,-0.327267366
FBgn0285925,0.152578446,0.238445144
FBgn0285926,0.194654138,-0.062570511
FBgn0285937,0.544015337,0.310198844
FBgn0285947,-0.209315589,0.058712299
FBgn0285948,-0.177128548,0.092707493
FBgn0285949,-0.138796165,0.154629037
FBgn0285950,-0.14806574,0.11231417
FBgn0285951,-0.198262695,-0.111232074
FBgn0285952,-0.023003573,0.124597787
FBgn0285954,-0.014797212,0.046628559
FBgn0285955,0.409567958,0.014728903
FBgn0285963,0.273770482,0.355608693
FBgn0285991,-0.203543842,-0.214799744
FBgn0286027,-0.035597105,-0.114702964
FBgn0286051,-0.193753041,-0.082173672
FBgn0286070,-0.066384507,-0.199761929
FBgn0286071,0.300189293,0.204588579
FBgn0286198,-0.065751338,-0.128329098
FBgn0286213,-0.126497233,0.13058889
FBgn0286222,-0.22000691,-0.164714896
FBgn0286506,-0.118788634,-0.218115107
FBgn0286507,-0.154945451,-0.710030776
FBgn0286511,0.219177206,0.005303984
FBgn0286516,-0.061495289,0.100579244
FBgn0286567,0.028087524,0.079618557
FBgn0286723,0.28397254,1.735682119
FBgn0286778,0.174315391,-0.001708426
FBgn0286781,0.068006687,-0.279524423
FBgn0286783,-0.035547044,-0.023581408
FBgn0286784,-0.166225158,-0.106970018
FBgn0286785,-0.201197127,0.028247578
FBgn0286786,-0.499200623,0.253428829
FBgn0286809,-0.078574065,-0.358257909
FBgn0286813,0.05556462,-0.079465165
FBgn0286818,0.194255027,0.450941044
FBgn0286828,-0.068118226,0.00226879
FBgn0286831,-0.02667196,-0.202662144
FBgn0286898,0.062712525,0.061488532
FBgn0035205,-0.094759079,-0.020851647
FBgn0035207,-0.207313852,-0.278008873
FBgn0010246,0.562703825,0.532703354
FBgn0011361,-0.294475255,-0.25809588
FBgn0010786,-0.323772645,-0.338812912
FBgn0035227,-0.025172691,-0.17467154
FBgn0028577,0.009837619,-0.175485495
FBgn0043458,-0.220763039,-0.362274857
FBgn0035213,-0.142496214,0.190421187
FBgn0035206,0.016974469,0.205898031
FBgn0035204,-0.207962037,-0.188043864
FBgn0010333,0.031410959,-0.066080049
FBgn0035229,-0.045084226,-0.185380038
FBgn0041342,-0.073258602,-0.057598961
FBgn0035231,-0.492235201,-0.233063349
FBgn0035233,-0.221344251,-0.180505119
FBgn0035236,0.055246066,-0.042749215
FBgn0035237,-0.190537963,-0.087927507
FBgn0035244,-0.307644148,-0.287003087
FBgn0035252,0.048042786,0.050625267
FBgn0035266,-0.582643788,0.246706105
FBgn0035268,0.07714515,-0.420109933
FBgn0035272,-0.299888929,-0.117014854
FBgn0011573,-0.067972906,-0.090789105
FBgn0067864,0.163058578,-0.250511251
FBgn0027594,0.332049419,-0.028677031
FBgn0026372,-0.250994525,0.078765463
FBgn0035251,0.191375361,0.039465927
FBgn0025725,0.030402355,0.214946428
FBgn0035247,-0.083056565,0.189491474
FBgn0035238,0.012284598,-0.221689836
FBgn0035232,-0.189826197,-0.17176333
FBgn0035228,-0.289981817,-0.076778624
FBgn0035283,0.310696277,-0.383577784
FBgn0035285,0.431163832,0.12487446
FBgn0035294,-0.19042099,-0.199291186
FBgn0035298,-0.440626919,-0.3058434
FBgn0027547,0.11930538,0.079759253
FBgn0002872,0.021516839,-0.889824369
FBgn0042712,-0.211696827,-0.237200188
FBgn0004636,0.340710248,0.145815227
FBgn0040507,-0.047925252,-0.229632339
FBgn0015359,-0.165704222,-0.105901868
FBgn0035334,-0.242734107,-0.136989816
FBgn0035336,-0.226345476,0.029325092
FBgn0035337,0.026259346,0.277441643
FBgn0035335,-0.312400008,-0.316805229
FBgn0035333,-0.031001928,-0.267309314
FBgn0000543,-0.042192222,-0.093114598
FBgn0015360,-0.019297055,-0.12745187
FBgn0035321,0.182101143,-0.005169611
FBgn0035318,-0.113460224,-0.228143598
FBgn0026593,0.425254403,0.096473632
FBgn0035312,-0.000927662,0.015041692
FBgn0026570,-0.041323532,-0.024408998
FBgn0035309,0.060597425,0.26164185
FBgn0035355,-0.038697224,-0.049465401
FBgn0052296,0.172762661,-0.245180294
FBgn0011828,-0.65253844,-0.290152794
FBgn0010909,0.318953395,0.457343055
FBgn0010905,0.132470757,-0.430904769
FBgn0035348,-0.167908142,0.325609303
FBgn0035370,-0.076911938,0.024344179
FBgn0044452,0.021832337,-0.047368387
FBgn0035374,-0.250533466,-0.07007846
FBgn0035375,0.096743,0.145460302
FBgn0035383,-0.047176501,-0.099613202
FBgn0035388,0.046284554,-0.067114443
FBgn0040308,0.055478927,0.141173375
FBgn0035392,-0.128683298,-0.187594872
FBgn0035393,-0.131426128,0.064048146
FBgn0035397,-0.032197398,0.28267849
FBgn0035390,0.070751114,-0.117518368
FBgn0035372,-0.047014463,0.30451673
FBgn0035371,-0.068109765,-0.288957367
FBgn0035401,0.044227072,0.134196416
FBgn0052280,-0.023233251,0.026472285
FBgn0052278,-0.158119427,0.185989824
FBgn0001233,-0.719624245,0.0097605
FBgn0035421,0.040175763,-0.115100467
FBgn0035423,0.016468115,0.131186809
FBgn0035424,0.267529964,-0.227857055
FBgn0035432,0.059047892,-0.173010255
FBgn0035439,-0.849400448,0.374315395
FBgn0004167,0.08809355,0.048298117
FBgn0027616,-0.152723858,-0.120984726
FBgn0035440,-0.028202412,-0.149561602
FBgn0035437,-0.042808115,-0.247624725
FBgn0035425,0.230205603,0.05971833
FBgn0035422,-0.161370964,0.152023067
FBgn0035420,0.307271531,-0.06832043
FBgn0047135,0.370317923,0.392642003
FBgn0035402,-0.195565715,-0.172920736
FBgn0035400,0.105208464,-0.063435321
FBgn0026189,0.589715147,-0.05680621
FBgn0005640,0.007427231,-0.168540312
FBgn0052267,-0.077753736,-0.013397687
FBgn0035449,0.261558128,0.238766649
FBgn0026259,-0.007086161,0.139478744
FBgn0014388,0.217930388,0.060589243
FBgn0035464,-0.135588108,-0.216259449
FBgn0004888,-0.041207047,0.138947938
FBgn0004875,-0.014433056,-0.26242305
FBgn0035471,-0.135289117,-0.113584066
FBgn0035473,-0.34358734,-0.0888498
FBgn0052264,0.223573677,-0.416654083
FBgn0035496,0.155229989,0.016917125
FBgn0035498,-0.114974706,-0.280497219
FBgn0028484,0.030178511,-0.217737925
FBgn0003206,0.221250948,0.106486713
FBgn0035515,-0.090614028,0.077183264
FBgn0035517,-0.908165674,-0.712208313
FBgn0035519,0.014672001,-0.009144635
FBgn0035526,-0.065658493,-0.181464217
FBgn0015829,-0.070358539,-0.165328771
FBgn0041630,0.017972443,0.219605735
FBgn0035529,-0.17790005,-0.092222593
FBgn0035528,-0.090203206,0.017174297
FBgn0035524,-0.163058154,0.32430588
FBgn0035520,-0.282894975,-0.507656289
FBgn0035518,-0.066006503,0.117913351
FBgn0041171,0.132407315,-0.023241202
FBgn0001257,-0.373151655,0.433637761
FBgn0004574,-0.160936085,-0.294338418
FBgn0035499,-0.301556157,-0.225622702
FBgn0024179,-0.183494802,-0.106239947
FBgn0035488,-0.029001765,-0.188123336
FBgn0052251,-0.011578327,0.102666723
FBgn0052250,0.227799898,0.010477008
FBgn0035534,-0.50634472,-0.431313159
FBgn0035539,0.86624406,0.505346141
FBgn0035540,0.065389624,-0.212909849
FBgn0035542,-0.382515752,-0.377190218
FBgn0035558,0.317722719,-0.186989989
FBgn0015805,-9.40E-05,0.199255526
FBgn0052243,0.180624326,-0.649676464
FBgn0035541,-0.033813177,0.316029817
FBgn0035533,0.102477324,-0.151993459
FBgn0035532,-0.122059603,-0.458107116
FBgn0027085,-0.28600761,-0.162181376
FBgn0005775,1.113454637,-0.846530165
FBgn0030239,-0.206210088,-0.146358142
FBgn0030240,0.014541908,0.00618132
FBgn0030243,0.020151049,-0.024915761
FBgn0003965,0.107400659,0.215950634
FBgn0030251,-0.140297273,-0.029111536
FBgn0030261,0.001322291,0.132921812
FBgn0030246,-0.209336499,-0.116144659
FBgn0017561,0.821122736,0.591718165
FBgn0030245,-0.011450647,-0.217921182
FBgn0003321,0.044574552,-0.103049459
FBgn0025111,0.009237945,-1.043110113
FBgn0015245,-0.517017644,-0.256399808
FBgn0028686,-0.280366396,-0.090310896
FBgn0030269,-0.049870037,-0.057405857
FBgn0030274,-0.035717736,-0.311773605
FBgn0030276,0.188278415,-0.006860429
FBgn0030286,0.031935803,-0.085402207
FBgn0030292,-0.270816771,-0.132975942
FBgn0030293,0.003434714,-0.062800224
FBgn0000499,0.09181628,-0.259884974
FBgn0004864,0.607178734,-0.188224022
FBgn0030289,0.004034116,0.076804665
FBgn0001491,0.135687347,-0.049827761
FBgn0020255,-0.020249947,0.077560901
FBgn0030268,0.095745453,-0.321701549
FBgn0010391,0.107407337,0.364176292
FBgn0030266,-0.059712591,-0.307590407
FBgn0027359,-0.151011917,-0.072618694
FBgn0001145,-0.404027712,-0.619715611
FBgn0030301,0.193470393,0.094786116
FBgn0030305,0.217031006,0.412317417
FBgn0030306,0.207269302,0.346870179
FBgn0052666,-0.006141903,-0.188254012
FBgn0030310,0.233134776,0.03554371
FBgn0030321,-0.131380114,0.158487622
FBgn0002723,0.156198693,-0.200545077
FBgn0004370,0.458054439,0.176871515
FBgn0014133,-0.098526963,-0.352648261
FBgn0030326,0.107033593,0.291762386
FBgn0030320,0.215597253,-0.45245826
FBgn0003277,0.039443784,0.147442224
FBgn0030309,0.151127872,0.095163296
FBgn0030329,-0.12767406,-0.050780066
FBgn0030330,0.088605182,-0.038126165
FBgn0030343,-0.042777448,-0.198156808
FBgn0030350,-0.181996598,0.056993575
FBgn0030352,-0.235387372,-0.213989247
FBgn0030362,-0.922625675,1.032454872
FBgn0030354,-0.134346172,-0.083804087
FBgn0030349,0.09550622,0.148842841
FBgn0030344,-0.048870935,-0.208764999
FBgn0030342,-0.169803665,-0.217802102
FBgn0030341,-0.101500527,0.154534443
FBgn0030338,-0.598983261,4.471547106
FBgn0001218,-0.134514044,0.264072712
FBgn0030328,0.04105187,-0.06070156
FBgn0030327,0.068435095,0.117354092
FBgn0030364,-0.056830335,0.199677356
FBgn0030365,-0.128373064,0.15930979
FBgn0030366,0.147734669,-0.032990163
FBgn0002562,1.258325666,1.377893438
FBgn0052654,0.138753754,0.097458472
FBgn0030406,0.066479138,0.170704281
FBgn0030403,-0.336496822,-0.139767502
FBgn0030400,0.043849886,-0.326243503
FBgn0030412,0.145414883,0.039385227
FBgn0015024,0.10268409,0.020279901
FBgn0030433,-0.244024276,-0.31023763
FBgn0030435,0.170032637,0.214625925
FBgn0030434,-0.043852939,0.011613714
FBgn0030431,-0.067745496,-0.040300896
FBgn0052649,-0.103732157,-0.079246974
FBgn0030420,0.181158693,-0.548051572
FBgn0020513,-0.230939881,0.006174119
FBgn0030456,0.230657576,0.308723449
FBgn0030457,0.030789871,-0.11209577
FBgn0029133,-0.051382047,0.201022205
FBgn0004456,0.150412621,0.00599708
FBgn0030460,-0.14897354,-0.08537473
FBgn0025463,-0.046036659,0.179206968
FBgn0010303,-0.002834637,0.052876072
FBgn0030465,0.120284823,0.552495965
FBgn0040309,-0.169013087,0.005274411
FBgn0030478,-0.194554931,-0.126192727
FBgn0030480,-0.304990446,-0.262250347
FBgn0030481,-0.253549411,0.007253174
FBgn0030482,0.157330159,-0.262816585
FBgn0030484,-0.196658845,-0.066728469
FBgn0030486,0.059034756,0.01448493
FBgn0030485,0.119933297,-0.166826705
FBgn0030479,-0.339460436,-0.252735285
FBgn0010198,-0.070560765,0.12963282
FBgn0030499,-0.170537295,0.057451912
FBgn0030505,0.129571628,-0.282732006
FBgn0030511,-0.248188315,0.149476145
FBgn0020909,0.061127196,0.396970145
FBgn0030528,-0.044801008,0.027228664
FBgn0027537,-0.185309893,0.021614769
FBgn0052626,0.111354377,0.050475192
FBgn0030530,-0.04668517,0.078936553
FBgn0030529,-0.012061755,-0.250733843
FBgn0030521,0.130468987,0.152700242
FBgn0030520,0.605993929,0.12053737
FBgn0001612,0.431229523,0.049036903
FBgn0001087,0.433426595,0.345602354
FBgn0030514,0.0357086,-0.161506258
FBgn0030512,-0.077207668,-0.161397918
FBgn0030510,-0.09475289,0.25022549
FBgn0030504,-0.22885289,0.244006718
FBgn0030502,0.063339968,0.054858378
FBgn0000173,0.030040098,0.034342673
FBgn0030575,0.032080925,0.603912817
FBgn0015010,-4.099341731,1.588746815
FBgn0015774,0.297173215,1.628930724
FBgn0030572,-0.35955945,-0.083515698
FBgn0030582,-0.049251534,-0.341968253
FBgn0030605,-0.352746107,-0.171473491
FBgn0030607,0.1384787,-0.017178575
FBgn0030612,-0.340739037,0.043635361
FBgn0030611,-0.166166161,0.254893279
FBgn0030610,-0.38318197,-0.236599229
FBgn0030608,0.057928822,0.051612081
FBgn0027601,0.303623682,1.539904042
FBgn0030584,-0.092773824,-0.185805519
FBgn0030613,-0.042450671,-0.355007563
FBgn0030625,-0.028823228,-0.797800926
FBgn0026428,0.355746432,0.394817904
FBgn0030631,-0.162661686,0.084068136
FBgn0030630,-0.006721254,0.466163657
FBgn0030616,-0.163131043,0.11259044
FBgn0030615,-0.274471738,-0.380995116
FBgn0014455,-0.266461746,0.139460509
FBgn0030638,-0.262294832,-0.039591596
FBgn0030647,0.075928639,-2.118220445
FBgn0030648,-0.075879426,-0.09611171
FBgn0027287,0.029366853,0.014219187
FBgn0030653,-0.198124026,0.03863833
FBgn0030658,-0.120172651,0.248272196
FBgn0030660,-0.020527028,-0.989657208
FBgn0030668,-0.390740484,-0.388979302
FBgn0030671,0.020556588,0.013128847
FBgn0030672,-0.280402666,0.2688353
FBgn0030670,0.159829275,-0.06260307
FBgn0030669,-0.153143368,-0.152789379
FBgn0030667,0.165714427,-1.443296005
FBgn0003463,-0.176136627,3.585064722
FBgn0004391,-0.169398842,-0.357895519
FBgn0040285,0.446537856,0.188490246
FBgn0030674,-0.003735443,-0.063061874
FBgn0026666,-0.244608843,-0.351617129
FBgn0030679,-0.326016834,0.07084297
FBgn0027329,-0.251755673,0.057993667
FBgn0030686,-0.429471733,-0.332978114
FBgn0030687,-0.101569524,0.193170561
FBgn0030692,-0.387999576,-0.178372219
FBgn0003345,0.138623231,-0.709526125
FBgn0030697,0.350169208,-0.630824683
FBgn0030699,-0.009601564,0.020800861
FBgn0001105,0.318995236,0.13002294
FBgn0001092,-0.266575745,-0.326177852
FBgn0030701,0.225478705,-0.039958991
FBgn0003392,0.127340454,-0.294010637
FBgn0045073,0.091397827,-0.139557949
FBgn0053180,0.242218566,-0.201123258
FBgn0010315,0.101463876,0.326910541
FBgn0030703,0.093973151,-0.000422624
FBgn0002914,0.028299389,-0.234021249
FBgn0026076,0.234384559,-0.383910816
FBgn0014391,-0.316921117,-0.276346271
FBgn0027093,-0.075811514,0.219775055
FBgn0000319,0.199376942,0.107572758
FBgn0030695,0.143191806,0.034163677
FBgn0030693,-0.117930118,-0.092293394
FBgn0030685,0.213843263,-0.241662238
FBgn0030678,-0.324791719,-0.193001902
FBgn0011741,0.018532643,0.097525547
FBgn0004066,-0.23836844,-0.082725883
FBgn0000536,-0.027598383,0.397691572
FBgn0030735,0.201857565,0.184161072
FBgn0030739,0.337865907,0.23956744
FBgn0003416,0.33891338,0.13075397
FBgn0005411,-0.13159663,0.019517977
FBgn0030743,-0.085596971,-0.302249833
FBgn0030740,0.006421144,-0.094961432
FBgn0004432,-0.150138409,0.050728397
FBgn0030738,-0.029133912,0.083504505
FBgn0030734,0.082845725,0.231184051
FBgn0040207,-0.008551835,-0.171153488
FBgn0004598,-0.003530004,-0.006056491
FBgn0030745,-0.065812027,0.680340866
FBgn0004367,-0.119893079,-0.143121117
FBgn0030753,-0.012363604,0.03409135
FBgn0026181,-0.020663471,-0.042470608
FBgn0030752,0.058605481,-0.052103111
FBgn0030749,0.143873635,0.043029635
FBgn0010416,0.093396709,-0.01588853
FBgn0010412,-0.159766565,0.120690205
FBgn0030786,-0.300224128,-0.052709407
FBgn0030788,-0.087944917,-0.062343837
FBgn0030790,0.020352632,0.034476259
FBgn0030792,0.078181052,0.050671023
FBgn0030796,-0.31254206,-0.147340468
FBgn0030803,-0.15160346,-0.132295334
FBgn0027556,-0.412634351,0.461822773
FBgn0030800,0.143868904,0.287328673
FBgn0030791,0.170319627,-0.018552488
FBgn0030789,-0.079192765,0.393168157
FBgn0001250,-0.022201271,-0.282301429
FBgn0027528,0.035410648,0.055974414
FBgn0030768,-0.053143018,-0.389876814
FBgn0030808,0.156823546,0.067636246
FBgn0002590,-0.203607114,0.068436119
FBgn0030812,0.027942425,-0.156990187
FBgn0030809,-0.061825221,-0.238465734
FBgn0030838,0.03969221,0.053152893
FBgn0027602,-0.14664267,0.423018648
FBgn0026313,0.197591272,0.084054193
FBgn0030853,-0.36955081,-0.309029596
FBgn0030855,-0.243679125,0.312910461
FBgn0026192,0.273009304,-0.00539982
FBgn0000617,-0.173675628,-0.10419453
FBgn0030872,-0.126444079,-0.294993662
FBgn0030873,-0.165571403,0.132533388
FBgn0030869,0.134565661,-0.067958731
FBgn0030858,-0.137071853,-0.189040389
FBgn0026375,0.217731485,0.134720226
FBgn0030854,0.073091448,0.122366931
FBgn0030851,-0.123726507,0.14491667
FBgn0030850,-0.070577474,-0.254398734
FBgn0028343,0.099540816,-0.17935619
FBgn0030878,-0.172833184,0.177986107
FBgn0030880,8.146308548,0.741124116
FBgn0021765,0.056169259,0.173338701
FBgn0030894,-0.049095793,-0.170353583
FBgn0030890,0.255903824,0.043596715
FBgn0030883,-0.117058995,-0.38531585
FBgn0022355,1.154887895,2.020776526
FBgn0052548,-0.195604776,-1.017392627
FBgn0052549,0.000601412,-0.073265584
FBgn0008635,0.008002149,0.204569316
FBgn0030943,-0.162768057,0.077099168
FBgn0030946,-0.130763893,-0.170576006
FBgn0030944,-0.079457725,-0.05686326
FBgn0027335,-0.119576181,0.18300233
FBgn0030940,0.173155856,-1.230210142
FBgn0030932,-0.756402254,0.096009685
FBgn0030930,0.118995524,0.238726048
FBgn0030926,0.400624922,0.286856434
FBgn0030925,0.213386864,0.155898408
FBgn0030969,-0.048238211,-0.144404449
FBgn0030973,0.0064705,-0.143776562
FBgn0030975,0.018820885,-1.114192265
FBgn0030974,0.117324596,0.209222251
FBgn0030968,-0.082384932,-0.031269396
FBgn0030991,-0.021365055,-0.104624565
FBgn0030993,1.306387006,0.756655441
FBgn0030996,-0.006050043,-0.160888164
FBgn0030999,-4.7932738,-0.684038482
FBgn0031003,-0.218049477,-0.006901425
FBgn0040068,0.064796142,0.044800292
FBgn0031012,0.387869134,0.24403729
FBgn0031011,0.15926562,-0.053174557
FBgn0031006,0.083051356,-0.274947989
FBgn0031002,-0.112379156,-0.208406532
FBgn0027603,0.032080319,-0.29111302
FBgn0030990,0.022733392,0.237632796
FBgn0031020,-0.246683695,0.087308202
FBgn0031021,-0.370791406,-0.203445978
FBgn0031023,0.003692102,-0.368009274
FBgn0000257,0.05840483,0.141586285
FBgn0031037,-0.521479295,-0.082008966
FBgn0031040,-0.029848629,0.524213494
FBgn0031047,-0.017371825,-0.043000239
FBgn0031049,0.491452482,0.502090946
FBgn0031052,0.010923811,-0.160413671
FBgn0031054,-0.180625204,-0.031018153
FBgn0004057,-0.506386453,-0.690515701
FBgn0031057,-0.167776934,-0.104812458
FBgn0010341,0.087376369,0.04674638
FBgn0043903,0.157295205,-0.263797436
FBgn0031055,0.163906403,-0.175725653
FBgn0031051,-0.101020366,0.030403777
FBgn0031050,0.008335581,0.106924014
FBgn0031048,-0.178498027,0.167709015
FBgn0031043,-0.12418443,0.129319373
FBgn0031030,0.144730765,0.030977283
FBgn0026430,0.117367698,-0.40129687
FBgn0027291,-0.100121448,-0.051121428
FBgn0040890,-0.009643581,0.310082134
FBgn0020261,-0.11051958,-0.074610259
FBgn0044030,-0.272693824,-0.334110796
FBgn0052533,-0.096614252,-0.122512844
FBgn0031062,-0.142204236,0.28448075
FBgn0010380,-0.004127077,-0.07054229
FBgn0052528,0.006600799,0.005298274
FBgn0031068,-0.245612457,-0.238727567
FBgn0031069,0.051736933,0.311339246
FBgn0031078,-0.132449722,0.117228129
FBgn0031077,-0.106361223,0.194288728
FBgn0040089,0.214885882,0.025258633
FBgn0031061,-0.122726563,-0.215336491
FBgn0031060,-0.135105465,-0.096947974
FBgn0031066,-0.246513532,-0.171441973
FBgn0005198,0.119735261,-0.129962042
FBgn0036967,-0.146218067,-0.289755008
FBgn0036958,-0.036752958,-0.117354424
FBgn0036942,-0.016709761,0.160214626
FBgn0036932,-0.155959775,-0.125468678
FBgn0036909,-0.315782919,-0.19617873
FBgn0024889,-0.037287567,-0.095949182
FBgn0052221,-0.110641324,-0.215782646
FBgn0001324,-0.003018563,-0.279950593
FBgn0020389,-0.025930571,0.525383604
FBgn0036913,0.068983513,-0.128282771
FBgn0036915,-0.028130991,-0.065149941
FBgn0028695,-0.152514792,-0.037007907
FBgn0036918,-0.011068644,-0.004113028
FBgn0036919,0.09469423,0.258018843
FBgn0036921,-0.02349633,0.051435777
FBgn0004852,-0.421962361,0.113920786
FBgn0036928,-0.365463574,-0.156523941
FBgn0036929,0.121411301,-0.027491387
FBgn0036920,-0.083472657,-0.1927808
FBgn0020887,0.024054528,-0.003911891
FBgn0003744,-0.021508842,-0.13170687
FBgn0036908,-0.005361302,0.035061936
FBgn0036886,-0.138169635,0.162364715
FBgn0036888,-0.152831445,0.01578824
FBgn0010417,-0.120218878,-0.209417291
FBgn0036891,0.199336073,-0.0862194
FBgn0029094,0.033321264,0.247127668
FBgn0022774,-0.010496983,0.569397369
FBgn0036897,-0.091537011,-0.5639746
FBgn0036896,-0.091150963,-0.15285343
FBgn0036892,-0.281303489,-0.502992563
FBgn0005386,0.079970232,-0.380087817
FBgn0036887,-0.248570249,-0.144600788
FBgn0040075,-0.224861621,-0.070926211
FBgn0028380,-0.046032727,-0.316933585
FBgn0003089,-1.453580354,2.077964497
FBgn0036862,0.22622911,0.2385991
FBgn0036857,-0.104866084,0.05034197
FBgn0017578,-0.227004582,-0.144586452
FBgn0026630,-0.108957003,-0.293637963
FBgn0036853,-0.161790717,-0.105884562
FBgn0036846,0.140423272,-0.120155011
FBgn0016797,0.615254498,0.408164738
FBgn0036848,-0.073764636,0.190281265
FBgn0036847,-0.142140212,0.046183118
FBgn0036842,0.055240114,0.147008726
FBgn0036838,-0.002170179,0.305586749
FBgn0036837,0.144938609,-0.204321497
FBgn0040323,0.003304603,0.063033748
FBgn0036813,0.069759962,0.123425138
FBgn0036820,0.078153295,-0.066469119
FBgn0014075,-0.064918633,0.009492835
FBgn0036825,-0.178336536,0.086112308
FBgn0036828,-0.104429657,-0.070582457
FBgn0036831,4.438405471,1.518702698
FBgn0027057,-0.1349751,-0.22072246
FBgn0036824,-0.093696047,-0.114272294
FBgn0036821,0.811935323,0.713608386
FBgn0036816,-0.090774836,-0.320284414
FBgn0036814,0.233911214,0.152736491
FBgn0001078,0.069391511,-0.121406506
FBgn0036809,0.183419167,-1.280019651
FBgn0036806,-0.312527277,-0.235510875
FBgn0036805,0.195231798,0.045366772
FBgn0042134,0.13386575,-0.124015383
FBgn0052198,-1.945705651,4.645453952
FBgn0013717,0.205782369,-0.297496879
FBgn0036787,0.363837654,0.66301944
FBgn0036774,-0.367866613,-0.239068297
FBgn0036782,1.124567183,0.904621617
FBgn0036775,-0.154160726,0.122901376
FBgn0036762,-0.410489949,-0.415366023
FBgn0036763,-0.233147618,-0.695753998
FBgn0000568,-0.007629508,0.320669746
FBgn0036772,-0.35547004,-0.022145025
FBgn0036770,0.138916756,-0.169069127
FBgn0036761,-0.034509716,-0.396404972
FBgn0036759,-0.17788217,0.031961326
FBgn0052191,-0.483805911,-0.382394854
FBgn0036754,-0.10205544,0.413969499
FBgn0052190,-0.026147727,0.170128979
FBgn0036732,0.421199939,0.490849792
FBgn0036734,-0.080477718,0.072811354
FBgn0036741,0.087572614,-0.074435106
FBgn0036745,-0.015186986,0.111030748
FBgn0036752,-0.529981254,-0.218382503
FBgn0036746,0.047036701,0.110521765
FBgn0004401,-1.61E-05,-0.15525313
FBgn0036740,-0.049820549,-0.12913457
FBgn0036735,0.188667388,-0.011607136
FBgn0036733,-0.189305011,-0.026243817
FBgn0052177,-0.078492304,-0.180760278
FBgn0036714,0.190294273,-0.873143747
FBgn0040793,-0.196525453,-0.157038466
FBgn0036726,-0.336366747,-0.294676731
FBgn0036728,-0.327437973,-0.30142986
